zipcode,type,subtype,price,number_of_rooms,area,kitchen_equipped,furnished,fireplace,terrace,terrace_area,garden,garden_area,land_surface,facade_count,swimming_pool,building_condition
1170,APARTMENT,DUPLEX,1800000,3,255,0,0,0,1,39,0,,,,0,AS_NEW
6700,HOUSE,APARTMENT_BLOCK,290000,0,192,1,0,0,0,,0,,130,2,0,TO_RENOVATE
2018,HOUSE,HOUSE,1195000,6,301,0,0,0,1,,1,73,196,2,0,
1030,HOUSE,HOUSE,615000,6,260,1,0,0,0,,1,125,335,2,0,JUST_RENOVATED
4500,HOUSE,EXCEPTIONAL_PROPERTY,440000,8,466,1,0,0,1,,1,591,761,3,0,
8600,HOUSE,HOUSE,955000,5,350,0,0,0,0,,0,,20000,,0,
7970,APARTMENT,APARTMENT,240000,4,250,0,0,0,0,,0,,,3,0,TO_BE_DONE_UP
1400,HOUSE,VILLA,400000,3,200,1,0,0,1,50,0,,928,4,0,AS_NEW
9700,HOUSE,HOUSE,289000,3,166,1,0,0,0,,0,,863,,0,GOOD
2880,HOUSE,VILLA,300000,3,216,1,0,1,1,,0,,820,4,0,
1082,APARTMENT,APARTMENT,275000,2,100,1,0,0,1,18,0,,,2,0,AS_NEW
9600,HOUSE,MIXED_USE_BUILDING,348000,10,375,0,0,0,0,,0,,693,,0,TO_RENOVATE
3020,APARTMENT,APARTMENT,499185,3,122,0,0,0,1,39,0,,,,0,AS_NEW
4900,HOUSE,APARTMENT_BLOCK,210000,4,208,1,0,0,1,32,0,,270,3,0,
4460,APARTMENT,APARTMENT,325000,2,216,0,0,0,1,,1,80000,,,0,AS_NEW
8301,APARTMENT,DUPLEX,345000,2,,1,0,0,1,,1,,,2,0,AS_NEW
4020,HOUSE,HOUSE,50000,1,,0,0,0,1,,0,,0,3,0,TO_RENOVATE
9200,APARTMENT,APARTMENT,188000,2,98,0,0,0,1,,0,,,,0,JUST_RENOVATED
1050,APARTMENT,APARTMENT,849000,2,151,1,0,0,1,,1,150,,2,0,JUST_RENOVATED
4257,HOUSE,HOUSE,499000,3,254,1,0,0,1,140,1,1625,1726,4,0,AS_NEW
9940,APARTMENT,GROUND_FLOOR,246012,2,85,1,0,0,1,9,1,,,4,0,AS_NEW
8793,HOUSE,HOUSE,179000,3,145,0,0,0,0,,0,,231,3,0,TO_BE_DONE_UP
1420,APARTMENT,APARTMENT,350000,2,85,1,0,0,1,12,0,,,4,0,AS_NEW
4300,HOUSE,APARTMENT_BLOCK,179000,2,108,1,0,0,0,,0,,60,2,0,TO_BE_DONE_UP
2235,HOUSE,HOUSE,349000,4,207,1,0,0,0,,0,,615,3,0,GOOD
9300,APARTMENT,APARTMENT,259000,2,138,1,0,0,1,20,0,,,,0,
1070,HOUSE,HOUSE,535000,6,262,1,0,0,1,46,1,188,326,2,0,AS_NEW
3560,APARTMENT,APARTMENT,379701,3,180,1,0,0,1,44,0,,,,0,
9400,HOUSE,VILLA,620000,4,309,1,0,0,0,,1,,1263,4,0,AS_NEW
8400,APARTMENT,APARTMENT,110000,2,68,0,0,0,0,,0,,,2,0,
6182,HOUSE,HOUSE,115000,2,90,1,0,0,1,15,1,550,620,4,0,TO_BE_DONE_UP
2230,HOUSE,HOUSE,265000,3,139,0,0,0,1,,0,,850,3,0,
1910,HOUSE,BUNGALOW,418000,3,185,1,0,0,1,,0,,2928,4,0,
1500,APARTMENT,APARTMENT,239000,1,72,0,0,0,1,5,0,,,2,0,AS_NEW
2600,APARTMENT,APARTMENT,179000,1,59,1,0,0,1,40,0,,,2,0,GOOD
1180,HOUSE,HOUSE,795000,4,176,1,0,0,1,30,1,190,267,3,0,GOOD
1180,HOUSE,HOUSE,3850000,5,360,0,0,0,1,,1,720,915,3,0,GOOD
1410,HOUSE,HOUSE,1290000,7,440,1,0,0,1,100,0,,1600,4,1,AS_NEW
4570,HOUSE,HOUSE,329000,2,170,1,0,0,1,,1,1500,1720,3,0,JUST_RENOVATED
7850,HOUSE,HOUSE,105000,2,58,1,0,0,0,,0,,62,2,0,TO_RENOVATE
1180,APARTMENT,APARTMENT,497000,3,130,1,0,0,0,,0,,,3,0,JUST_RENOVATED
1180,HOUSE,APARTMENT_BLOCK,845000,0,288,0,0,0,0,,0,,117,2,0,
1420,APARTMENT,GROUND_FLOOR,495000,3,151,1,0,0,1,58,1,650,,3,0,AS_NEW
1420,APARTMENT,APARTMENT,245000,1,170,0,0,0,0,,0,,,2,0,TO_BE_DONE_UP
8660,APARTMENT,APARTMENT,249000,2,,1,1,0,1,2,0,,,2,0,AS_NEW
1420,HOUSE,HOUSE,375000,3,175,1,0,0,1,25,0,,0,,0,GOOD
8600,APARTMENT,APARTMENT,197000,2,73,0,0,0,0,,0,,,2,0,
9420,HOUSE,HOUSE,250000,3,177,0,0,0,0,,0,,460,3,0,GOOD
4400,HOUSE,HOUSE,275000,3,180,0,0,0,1,,0,,5356,3,0,TO_RENOVATE
1150,APARTMENT,APARTMENT,375000,2,91,0,0,0,1,20,0,,,2,0,
3000,HOUSE,HOUSE,599000,5,121,1,0,0,0,,1,,123,,0,
5100,APARTMENT,APARTMENT,325000,2,95,1,0,0,1,6,0,,,,0,AS_NEW
1150,HOUSE,EXCEPTIONAL_PROPERTY,5950000,6,751,1,0,0,1,30,1,2500,3000,4,0,AS_NEW
1745,APARTMENT,APARTMENT,285000,4,137,1,0,0,0,,0,,,,0,AS_NEW
6630,HOUSE,HOUSE,560000,5,260,1,0,0,1,45,1,1000,1145,4,0,
8870,APARTMENT,APARTMENT,237250,2,90,1,0,0,1,7,1,,,4,0,AS_NEW
3080,HOUSE,VILLA,1850000,6,390,1,0,0,1,45,1,1700,1907,4,0,GOOD
1760,HOUSE,HOUSE,391100,3,165,1,0,0,0,,0,,543,3,0,AS_NEW
6044,HOUSE,HOUSE,269900,3,243,0,0,0,1,15,1,475,560,3,0,
2830,HOUSE,HOUSE,319500,2,190,1,0,0,1,,0,,142,2,0,
6000,APARTMENT,APARTMENT,138000,1,75,1,0,0,0,,0,,,,0,JUST_RENOVATED
3010,APARTMENT,APARTMENT,360000,2,89,1,0,0,0,,1,,,2,0,GOOD
1420,HOUSE,VILLA,2850000,6,900,0,0,1,1,,0,,3161,4,1,AS_NEW
3640,APARTMENT,GROUND_FLOOR,318000,2,120,1,0,0,1,50,0,,,3,0,AS_NEW
1330,APARTMENT,APARTMENT,325000,2,89,1,0,0,1,8,0,,,,0,
8300,APARTMENT,APARTMENT,375000,1,,0,0,0,0,,0,,,,0,AS_NEW
8670,APARTMENT,FLAT_STUDIO,149000,0,30,1,1,0,0,,0,,,2,0,JUST_RENOVATED
8620,HOUSE,VILLA,425000,4,164,0,0,0,1,,1,,510,,0,AS_NEW
8310,APARTMENT,SERVICE_FLAT,180000,1,55,1,0,0,0,,0,,,2,0,JUST_RENOVATED
9300,APARTMENT,APARTMENT,219000,2,85,1,0,0,1,,0,,,,0,AS_NEW
6700,APARTMENT,APARTMENT,230000,2,102,1,0,0,0,,0,,,4,0,GOOD
4800,HOUSE,HOUSE,179000,7,343,1,0,0,1,68,0,,145,,0,TO_RENOVATE
2400,HOUSE,HOUSE,130000,2,,1,0,0,0,,0,,210,2,0,
9990,APARTMENT,APARTMENT,229000,2,86,1,0,0,0,,1,,,3,0,AS_NEW
9000,APARTMENT,APARTMENT,343000,1,62,0,0,0,1,15,0,,,,0,AS_NEW
3140,APARTMENT,APARTMENT,630000,3,235,0,0,0,1,,1,,,,0,AS_NEW
9620,HOUSE,VILLA,750000,5,450,1,0,0,1,70,1,20,1834,4,0,AS_NEW
1420,APARTMENT,GROUND_FLOOR,492450,3,185,1,0,0,1,22,1,8800,,,0,AS_NEW
1210,APARTMENT,APARTMENT,125000,1,45,1,0,0,0,,0,,,2,0,TO_BE_DONE_UP
5650,HOUSE,HOUSE,150000,3,120,1,0,0,1,7,0,,507,3,0,
1081,APARTMENT,APARTMENT,238000,2,75,0,0,0,1,3,0,,,2,0,
1070,HOUSE,HOUSE,359000,3,110,1,0,0,1,5,0,,0,2,0,GOOD
1640,HOUSE,VILLA,1990000,4,465,1,0,1,1,,1,,3500,4,0,GOOD
1930,APARTMENT,APARTMENT,350000,3,95,1,0,0,1,12,0,,,2,0,AS_NEW
8710,HOUSE,HOUSE,191100,2,97,1,0,0,1,7,0,,97,2,0,GOOD
8820,HOUSE,HOUSE,299000,4,100,1,0,0,1,,1,,189,,0,TO_BE_DONE_UP
1000,APARTMENT,FLAT_STUDIO,235000,1,45,1,0,0,1,4,0,,,2,0,AS_NEW
9870,HOUSE,HOUSE,279000,4,,1,0,0,1,,0,,463,3,0,JUST_RENOVATED
1325,HOUSE,HOUSE,525000,3,157,1,0,0,1,,0,,764,4,0,
8200,APARTMENT,KOT,109000,0,19,0,0,0,0,,0,,,,0,
8800,HOUSE,HOUSE,215000,4,126,0,0,0,0,,0,,205,2,0,
8670,APARTMENT,APARTMENT,139000,2,50,0,0,0,1,,1,,,,0,TO_BE_DONE_UP
4040,HOUSE,HOUSE,239500,3,126,1,0,0,1,12,1,70,163,2,0,GOOD
9060,HOUSE,HOUSE,339000,3,167,1,0,0,0,,1,,478,3,0,AS_NEW
2800,HOUSE,APARTMENT_BLOCK,420000,2,194,1,0,0,0,,0,,0,2,0,JUST_RENOVATED
1420,HOUSE,HOUSE,575000,5,346,1,0,1,1,40,1,43,291,2,0,GOOD
6700,HOUSE,MIXED_USE_BUILDING,290000,0,192,1,0,0,0,,0,,130,2,0,TO_RENOVATE
8420,APARTMENT,APARTMENT,157000,2,55,1,0,0,1,,1,250,,,0,GOOD
1150,APARTMENT,APARTMENT,1395000,3,217,1,0,0,1,68,0,,,2,0,
4031,APARTMENT,APARTMENT,248000,2,80,1,0,0,1,4,0,,,,0,
7000,APARTMENT,APARTMENT,209000,2,90,1,0,0,1,14,0,,,3,0,AS_NEW
1400,APARTMENT,APARTMENT,168000,2,72,1,0,0,1,15,0,,,2,0,GOOD
1180,APARTMENT,PENTHOUSE,1990000,3,241,1,0,0,1,170,0,,,4,0,
7140,HOUSE,HOUSE,180000,3,296,1,0,1,1,,0,,210,3,0,GOOD
9600,HOUSE,HOUSE,348000,10,375,0,0,0,0,,0,,693,,0,TO_RENOVATE
9032,APARTMENT,PENTHOUSE,345000,2,92,1,0,0,1,29,0,,,,0,AS_NEW
8200,APARTMENT,APARTMENT,215000,1,,0,0,0,1,2,1,,,,0,
9000,HOUSE,HOUSE,295000,3,104,1,0,1,1,12,1,50,150,2,0,GOOD
7000,APARTMENT,APARTMENT,120000,1,,1,0,0,0,,0,,,2,0,JUST_RENOVATED
8570,APARTMENT,APARTMENT,260000,2,132,0,0,0,0,,0,,,,0,AS_NEW
9200,HOUSE,BUNGALOW,60000,1,,1,0,0,1,,0,,245,3,0,
2830,APARTMENT,APARTMENT,400000,2,129,0,0,0,1,,0,,,4,0,AS_NEW
1420,APARTMENT,APARTMENT,180000,2,65,1,0,0,0,,0,,,,0,GOOD
4802,APARTMENT,APARTMENT,365000,3,122,0,0,0,1,12,0,,,3,0,
2000,APARTMENT,APARTMENT,350000,2,110,1,0,0,0,,0,,,2,0,JUST_RENOVATED
9470,HOUSE,VILLA,775000,5,272,1,0,0,1,,0,,1870,4,1,AS_NEW
9660,APARTMENT,APARTMENT,240000,2,90,1,0,0,1,6,1,,,,0,AS_NEW
9660,HOUSE,HOUSE,485000,3,232,1,0,0,1,,1,,1487,4,0,AS_NEW
7070,HOUSE,HOUSE,440000,3,143,1,0,0,1,,1,973,1170,,0,AS_NEW
1970,APARTMENT,APARTMENT,329000,2,90,1,0,0,1,10,0,,,,0,AS_NEW
9960,HOUSE,HOUSE,399000,4,180,1,0,1,1,25,0,,1085,4,0,AS_NEW
1150,HOUSE,MIXED_USE_BUILDING,1200000,0,,1,0,0,1,25,0,,449,4,0,GOOD
8400,APARTMENT,APARTMENT,325000,2,85,1,0,0,0,,0,,,2,0,GOOD
3000,HOUSE,MIXED_USE_BUILDING,847000,4,,1,1,0,0,,0,,0,2,0,AS_NEW
1410,HOUSE,VILLA,549000,4,190,1,0,0,1,22,0,,532,4,0,AS_NEW
1050,APARTMENT,APARTMENT,585000,2,109,1,0,0,1,9,0,,,3,0,AS_NEW
9630,HOUSE,EXCEPTIONAL_PROPERTY,475000,3,200,1,0,0,1,,0,,473,3,0,AS_NEW
8300,HOUSE,HOUSE,9500000,7,945,0,0,0,1,,0,,2348,4,1,AS_NEW
9473,HOUSE,HOUSE,349000,3,164,1,0,0,0,,1,,295,2,0,AS_NEW
8930,APARTMENT,APARTMENT,249000,3,113,1,0,0,1,27,0,,,,0,
9300,HOUSE,APARTMENT_BLOCK,420000,6,236,1,0,0,1,,0,,0,3,0,GOOD
9940,APARTMENT,GROUND_FLOOR,243606,2,89,1,0,0,1,10,1,50,,2,0,AS_NEW
2381,HOUSE,VILLA,645000,3,585,1,0,1,1,12,1,,2327,4,0,GOOD
8820,HOUSE,VILLA,649000,4,475,1,0,0,1,100,1,2000,2480,4,0,AS_NEW
2000,APARTMENT,APARTMENT,500000,2,100,1,0,0,1,18,0,,,,0,
1000,HOUSE,HOUSE,800000,4,328,1,0,0,1,1,1,38,127,2,0,TO_BE_DONE_UP
5580,HOUSE,HOUSE,180000,4,187,1,0,1,0,,1,615,802,2,0,GOOD
6840,APARTMENT,APARTMENT,186900,2,83,1,0,0,1,7,0,,,,0,
7370,HOUSE,HOUSE,115000,3,114,1,0,0,0,,0,,190,2,0,GOOD
4400,HOUSE,HOUSE,107000,1,80,1,0,0,0,,0,,100,2,0,GOOD
8400,APARTMENT,APARTMENT,140000,2,,0,0,0,0,,0,,,,0,
1190,HOUSE,HOUSE,550000,4,173,1,0,0,0,,1,40,82,2,0,AS_NEW
1200,APARTMENT,APARTMENT,440000,3,200,0,0,0,0,,0,,,3,0,
2500,HOUSE,HOUSE,336000,3,162,0,0,0,1,14,1,88,183,2,0,
5060,HOUSE,HOUSE,265000,2,140,1,0,0,1,25,1,105,270,4,0,JUST_RENOVATED
8792,HOUSE,HOUSE,329500,4,250,1,0,0,1,,1,,605,2,0,
4280,HOUSE,HOUSE,499000,3,254,1,0,0,1,140,1,1625,1726,4,0,AS_NEW
1190,HOUSE,MANSION,1295000,6,400,1,0,0,1,,1,100,245,2,0,TO_RENOVATE
8600,APARTMENT,APARTMENT,197000,2,74,0,0,0,0,,0,,,2,0,
2000,APARTMENT,APARTMENT,245000,1,104,0,0,0,0,,0,,,2,0,GOOD
6700,HOUSE,APARTMENT_BLOCK,320000,3,,1,0,0,0,,0,,0,,0,TO_BE_DONE_UP
8620,APARTMENT,APARTMENT,369000,2,97,0,0,0,1,,0,,,,0,AS_NEW
8400,APARTMENT,APARTMENT,575000,2,121,1,0,0,1,78,0,,,,0,AS_NEW
1200,APARTMENT,APARTMENT,380000,3,125,1,0,0,1,8,0,,,2,0,
9190,HOUSE,COUNTRY_COTTAGE,575000,6,310,1,0,0,0,,0,,1766,4,0,TO_BE_DONE_UP
3000,APARTMENT,APARTMENT,285100,1,66,1,0,0,1,5,0,,,2,0,
6791,HOUSE,HOUSE,275000,2,121,0,0,0,1,10,1,,209,2,0,
9120,APARTMENT,APARTMENT,237500,1,87,1,0,0,1,14,0,,,4,0,
1180,APARTMENT,GROUND_FLOOR,325500,2,94,1,0,0,1,11,1,71,,4,0,
1200,APARTMENT,FLAT_STUDIO,150000,0,32,1,0,0,1,5,0,,,2,0,TO_RENOVATE
1340,HOUSE,HOUSE,410000,3,199,1,0,0,0,,1,,173,,0,
8930,HOUSE,HOUSE,289000,3,145,0,0,0,1,19,1,447,585,3,0,
8930,HOUSE,HOUSE,210000,2,190,1,0,0,1,28,1,170,302,,0,GOOD
1470,HOUSE,EXCEPTIONAL_PROPERTY,1950000,6,1165,1,0,0,1,200,1,3788,3788,4,0,AS_NEW
3300,APARTMENT,APARTMENT,150000,1,,1,0,0,1,7,1,,,2,0,GOOD
9700,APARTMENT,LOFT,325000,3,119,1,0,0,1,4,1,,,2,0,AS_NEW
1850,HOUSE,HOUSE,619000,4,297,1,0,0,0,,1,400,920,,0,GOOD
8890,APARTMENT,APARTMENT,255952,2,104,1,0,0,1,22,1,,,,0,
8790,APARTMENT,APARTMENT,284000,2,81,0,0,0,1,12,0,,,2,0,
1050,APARTMENT,APARTMENT,295000,2,71,1,0,0,1,10,0,,,2,0,GOOD
9000,APARTMENT,APARTMENT,424000,2,85,0,0,0,1,17,0,,,,0,AS_NEW
6000,HOUSE,HOUSE,160000,4,196,1,0,0,1,6,0,,76,2,0,AS_NEW
8500,APARTMENT,APARTMENT,219500,2,95,1,0,0,1,,0,,,,0,AS_NEW
2300,APARTMENT,APARTMENT,184000,2,68,1,1,0,1,10,0,,,,0,AS_NEW
3545,HOUSE,HOUSE,50000,3,137,1,0,0,1,,0,,620,2,0,
9000,HOUSE,HOUSE,370000,4,,0,0,0,0,,0,,175,,0,TO_RENOVATE
4950,HOUSE,HOUSE,179000,5,140,1,0,0,1,7,1,680,929,,0,TO_BE_DONE_UP
1500,HOUSE,MIXED_USE_BUILDING,280000,3,131,0,0,0,0,,0,,0,,0,
9000,APARTMENT,APARTMENT,362500,2,104,0,0,0,1,12,0,,,2,0,TO_RENOVATE
9320,HOUSE,HOUSE,286000,3,214,1,0,0,1,20,1,100,290,3,0,GOOD
8800,HOUSE,HOUSE,193000,3,137,1,0,0,1,,1,1,209,,0,TO_BE_DONE_UP
1050,HOUSE,MANSION,2285000,6,509,1,0,0,1,35,1,200,310,2,0,AS_NEW
8870,HOUSE,HOUSE,299000,3,200,1,0,0,0,,1,,289,,0,AS_NEW
9030,HOUSE,BUNGALOW,225000,2,,0,0,0,0,,0,,343,3,0,
4050,APARTMENT,PENTHOUSE,350000,3,124,1,0,0,1,40,0,,,,0,AS_NEW
1410,HOUSE,HOUSE,349000,3,112,1,0,0,1,12,1,,148,2,0,TO_BE_DONE_UP
1435,HOUSE,HOUSE,240000,6,140,0,0,0,0,,1,,345,4,0,TO_BE_DONE_UP
7090,APARTMENT,APARTMENT,238000,3,135,1,0,0,1,12,0,,,1,0,AS_NEW
8980,HOUSE,VILLA,764750,5,437,1,0,1,1,80,1,600,1133,4,0,AS_NEW
9308,HOUSE,BUNGALOW,420000,2,148,1,0,0,1,40,0,,719,3,1,TO_BE_DONE_UP
1070,APARTMENT,APARTMENT,140000,1,67,1,0,0,1,9,0,,,4,0,TO_RENOVATE
4100,HOUSE,HOUSE,185000,3,238,0,0,0,1,,1,110,217,2,0,TO_BE_DONE_UP
8790,APARTMENT,APARTMENT,185000,1,78,0,0,0,1,,0,,,,0,
3500,HOUSE,HOUSE,599000,4,341,1,0,0,0,,1,,431,,0,
9000,HOUSE,HOUSE,349000,2,96,1,0,0,0,,1,,57,2,0,JUST_RENOVATED
1701,APARTMENT,APARTMENT,249000,2,94,0,0,0,0,,0,,,,0,
2830,HOUSE,HOUSE,295000,2,75,1,0,0,0,,1,105,155,2,0,AS_NEW
1030,HOUSE,HOUSE,915000,7,330,1,0,0,1,20,0,,0,2,0,TO_RENOVATE
1000,APARTMENT,APARTMENT,175000,1,34,1,1,0,1,1,0,,,2,0,GOOD
9000,HOUSE,HOUSE,685000,2,144,1,0,0,0,,1,14,70,2,0,AS_NEW
1040,APARTMENT,APARTMENT,269000,2,87,1,0,0,1,2,0,,,2,0,AS_NEW
4141,HOUSE,HOUSE,65000,1,,0,0,0,0,,0,,78,2,0,
1050,APARTMENT,FLAT_STUDIO,215000,0,40,1,0,0,1,5,0,,,2,0,JUST_RENOVATED
2018,HOUSE,APARTMENT_BLOCK,1250000,12,,0,0,0,0,,0,,233,2,0,TO_BE_DONE_UP
2000,APARTMENT,PENTHOUSE,1450000,2,219,0,0,0,1,35,0,,,,0,AS_NEW
9300,APARTMENT,APARTMENT,385435,2,132,1,0,0,1,51,1,62,,3,0,
7500,APARTMENT,APARTMENT,247107,3,105,1,0,0,1,16,1,,,2,0,
1325,APARTMENT,DUPLEX,265000,2,93,1,0,0,1,12,0,,,4,0,
9032,APARTMENT,PENTHOUSE,345000,2,92,1,0,0,1,29,0,,,,0,AS_NEW
9700,APARTMENT,APARTMENT,311230,2,108,0,0,0,1,11,0,,,4,0,
2275,APARTMENT,APARTMENT,240450,2,85,1,0,0,1,26,0,,,2,0,
9040,APARTMENT,APARTMENT,354000,4,140,1,0,0,1,8,0,,,,0,AS_NEW
2850,APARTMENT,APARTMENT,400000,2,129,0,0,0,1,,0,,,4,0,AS_NEW
6180,APARTMENT,APARTMENT,129000,2,135,0,0,0,0,,0,,,,0,AS_NEW
1420,APARTMENT,APARTMENT,285000,3,105,1,0,0,1,10,0,,,,0,GOOD
1970,APARTMENT,APARTMENT,335000,2,90,1,0,0,1,10,0,,,,0,AS_NEW
1000,APARTMENT,APARTMENT,329000,2,90,1,0,0,0,,0,,,4,0,TO_BE_DONE_UP
4500,HOUSE,HOUSE,549000,5,260,1,0,1,1,38,1,3250,3961,4,0,GOOD
2000,APARTMENT,APARTMENT,1600000,3,154,1,0,0,1,18,0,,,2,0,AS_NEW
9890,HOUSE,HOUSE,516000,4,274,1,0,0,0,,0,,447,4,0,AS_NEW
1300,HOUSE,HOUSE,400000,4,210,1,0,1,1,,1,,598,,0,TO_BE_DONE_UP
3140,HOUSE,HOUSE,445000,5,191,1,0,0,0,,1,1500,2000,4,0,GOOD
1480,HOUSE,HOUSE,412000,3,218,1,0,1,1,70,1,462,462,3,0,JUST_RENOVATED
1700,APARTMENT,APARTMENT,252000,1,73,0,0,0,0,,0,,,,0,
8630,APARTMENT,PENTHOUSE,449000,2,111,0,0,0,1,,0,,,,0,
1180,APARTMENT,APARTMENT,515000,2,108,1,0,0,1,21,1,,,4,0,AS_NEW
1160,HOUSE,HOUSE,495000,3,145,1,0,0,1,13,1,115,237,3,0,TO_RENOVATE
1780,HOUSE,HOUSE,375000,2,166,1,0,0,1,,0,,74,3,0,GOOD
1060,APARTMENT,APARTMENT,250000,1,55,1,0,0,1,2,0,,,2,0,GOOD
9290,HOUSE,HOUSE,275000,3,135,1,0,0,1,,1,,0,3,0,TO_BE_DONE_UP
7141,HOUSE,HOUSE,110000,2,149,1,0,0,1,,0,,375,2,0,TO_RENOVATE
6700,HOUSE,MIXED_USE_BUILDING,320000,3,,1,0,0,0,,0,,0,,0,TO_BE_DONE_UP
7542,HOUSE,FARMHOUSE,1045000,4,354,1,0,0,1,50,0,,1472,4,1,AS_NEW
4000,APARTMENT,APARTMENT,199000,2,,0,0,0,1,,0,,,,0,
6982,HOUSE,VILLA,650000,5,300,1,1,1,0,,1,,2180,4,0,AS_NEW
6840,APARTMENT,APARTMENT,187900,2,83,1,0,0,1,6,0,,,,0,
2500,HOUSE,HOUSE,393000,4,228,0,0,0,1,20,1,212,341,3,0,
3500,HOUSE,HOUSE,399000,9,180,0,0,0,0,,0,,130,,0,TO_RENOVATE
2850,HOUSE,HOUSE,278000,3,123,1,0,0,1,,0,,170,2,0,GOOD
9940,APARTMENT,GROUND_FLOOR,243606,2,89,1,0,0,1,10,1,50,,2,0,AS_NEW
3580,APARTMENT,PENTHOUSE,610000,3,162,1,0,0,1,38,1,,,2,0,AS_NEW
8620,APARTMENT,APARTMENT,288500,2,86,0,0,0,1,,0,,,,0,AS_NEW
7100,APARTMENT,APARTMENT,149000,2,80,1,0,0,0,,0,,,,0,AS_NEW
9680,HOUSE,HOUSE,579000,5,200,1,1,0,1,,0,,311,3,0,JUST_RENOVATED
4470,HOUSE,HOUSE,499000,4,240,1,0,1,0,,1,2500,2727,4,1,GOOD
1030,HOUSE,HOUSE,750000,7,291,1,0,0,1,8,0,,0,2,0,JUST_RENOVATED
2480,HOUSE,VILLA,825000,4,590,1,0,1,1,,0,,1735,4,0,AS_NEW
5100,HOUSE,HOUSE,265000,4,145,1,0,0,1,24,1,,160,3,0,GOOD
7370,HOUSE,HOUSE,130000,2,106,1,0,0,1,32,0,,121,2,0,GOOD
6224,HOUSE,HOUSE,180000,5,157,1,0,0,1,17,1,535,650,2,0,TO_RENOVATE
8792,HOUSE,HOUSE,329500,4,250,1,0,0,1,,1,,605,2,0,
7830,HOUSE,HOUSE,775000,5,300,1,0,0,1,130,1,700,1134,4,1,AS_NEW
3000,APARTMENT,APARTMENT,335000,1,58,1,0,0,1,,0,,,2,0,GOOD
8670,APARTMENT,APARTMENT,385000,3,125,1,0,1,1,10,0,,,,0,AS_NEW
2800,HOUSE,HOUSE,456200,3,208,1,0,0,0,,0,,749,3,0,AS_NEW
9700,APARTMENT,APARTMENT,247500,1,54,1,0,0,1,4,0,,,4,0,AS_NEW
1410,APARTMENT,DUPLEX,375000,3,150,1,0,0,1,26,0,,,4,0,AS_NEW
9000,APARTMENT,APARTMENT,430000,2,94,0,0,0,1,12,0,,,,0,AS_NEW
3080,APARTMENT,APARTMENT,339500,1,82,1,0,0,1,12,0,,,,0,AS_NEW
7301,APARTMENT,APARTMENT,199000,3,109,1,0,0,0,,0,,,2,0,AS_NEW
8650,HOUSE,HOUSE,379900,3,742,1,0,0,0,,1,,1090,4,0,
1180,APARTMENT,APARTMENT,580000,2,100,1,0,0,1,17,0,,,,0,AS_NEW
3400,APARTMENT,APARTMENT,249000,2,91,1,0,0,1,12,0,,,3,0,AS_NEW
8000,HOUSE,HOUSE,288000,3,112,1,0,0,1,8,0,,95,,0,GOOD
8000,HOUSE,HOUSE,640000,5,253,1,0,0,1,35,0,,140,,0,TO_RENOVATE
2930,APARTMENT,SERVICE_FLAT,150000,2,83,1,0,0,1,,0,,,3,0,
1082,APARTMENT,APARTMENT,189000,1,75,1,0,0,1,4,1,100,,4,0,GOOD
4607,HOUSE,MANOR_HOUSE,1350000,6,341,1,0,1,1,200,1,10000,60000,4,1,AS_NEW
9420,HOUSE,HOUSE,317500,3,216,1,0,0,0,,0,,189,2,0,GOOD
4500,APARTMENT,APARTMENT,449000,3,145,1,0,0,1,90,0,,,4,0,GOOD
8380,HOUSE,HOUSE,85000,3,124,0,0,0,0,,1,75,133,,0,TO_RENOVATE
8890,APARTMENT,APARTMENT,256550,2,102,1,0,0,1,44,1,,,,0,
9550,HOUSE,HOUSE,775000,6,1300,0,0,0,0,,0,,2500,4,0,TO_RENOVATE
7540,HOUSE,HOUSE,675000,5,294,1,0,0,1,,0,,4646,4,0,AS_NEW
4980,HOUSE,TOWN_HOUSE,389000,4,200,0,0,0,1,,0,,1954,4,0,
1160,HOUSE,EXCEPTIONAL_PROPERTY,2450000,7,435,1,0,0,1,20,1,1000,1632,4,1,AS_NEW
4000,HOUSE,HOUSE,230000,2,83,0,0,0,0,,0,,28,2,0,GOOD
3630,HOUSE,HOUSE,280000,3,248,1,0,0,0,,1,675,795,4,0,
8460,APARTMENT,APARTMENT,220000,2,82,1,0,0,1,10,0,,,,0,AS_NEW
1730,APARTMENT,SERVICE_FLAT,145000,1,50,1,0,0,0,,0,,,,0,AS_NEW
4500,HOUSE,MIXED_USE_BUILDING,195000,3,264,0,1,0,0,,0,,88,3,0,TO_RENOVATE
1080,HOUSE,HOUSE,415000,4,200,1,0,0,1,12,0,,0,,0,GOOD
7134,HOUSE,HOUSE,65000,2,,0,0,0,0,,1,120,193,2,0,TO_RENOVATE
8800,HOUSE,HOUSE,182000,4,120,1,0,0,1,,1,1,302,,0,GOOD
3020,HOUSE,HOUSE,434507,3,144,1,0,0,0,,0,,440,3,0,AS_NEW
8400,APARTMENT,APARTMENT,350000,2,76,1,0,0,1,17,0,,,,0,TO_BE_DONE_UP
4171,APARTMENT,DUPLEX,199000,5,210,1,0,0,1,16,0,,,4,0,AS_NEW
8770,APARTMENT,APARTMENT,249000,2,110,0,0,0,1,,0,,,,0,AS_NEW
5580,HOUSE,HOUSE,240000,5,270,0,0,0,1,,0,,1121,4,0,
